TeamID,TeamName,Points,TransfersLeft,Efficiency
500640901,KeyserSoze16,19431.5,28,190.5049019607843
1819760208,SELVA23 GOALIES,19417.0,24,183.17924528301887
12170110,Mantis47,19414.0,25,184.89523809523808
751360708,SUSE SAM STRIKERS,19409.5,14,167.32327586206895
411950410,cena specials,19401.0,21,177.9908256880734
990670204,KINGSMEN ARMY,19399.0,14,167.23275862068965
482450909,Ashish Raj,19395.5,0,149.19615384615383
11290801,IPLT20 XI,19393.5,35,204.1421052631579
851611009,Ballesteros,19381.5,18,173.04910714285714
1002960604,Alapan 11,19381.5,20,176.19545454545454
822360508,SUNNY GHOSTRIDERS,19378.5,22,179.43055555555554
4580102,Sethis Den,19377.5,19,174.57207207207207
15960806,YankeesXI,19375.5,21,177.75688073394497
861960508,Farzi 11,19367.0,18,172.91964285714286
2190704,overtheropes,19354.5,24,182.58962264150944
59040304,Sad PBKS Fan,19348.5,12,163.97033898305085
25480801,Tsunami returns,19344.0,16,169.68421052631578
812270107,ZAIN DREAMXI,19339.5,0,148.76538461538462
366140909,Ghilli 17,19338.0,29,191.46534653465346
977610902,Ranax5,19338.0,23,180.7289719626168
16390302,FARAZ DOLPHINS 115898,19334.0,16,169.59649122807016
120310,TEAM GUJARTH,19326.5,17,171.03097345132744
955890704,GIMJAY1QR,19323.0,23,180.58878504672896
21060608,Rajaure Ashish PK,19315.0,23,180.51401869158877
826811010,Prince Ke players,19312.0,26,185.69230769230768
680200501,TAPAN KXIP,19311.5,24,182.18396226415095
1140910,PRIYAN12222,19311.0,22,178.80555555555554
750910706,SinghStar7,19308.0,14,166.44827586206895
814160703,ProPunjabiJatt,19308.0,15,167.89565217391305
467530808,KULWANT LIONS 113705,19302.5,15,167.84782608695653
904790105,StormShadow006,19301.5,8,158.20901639344262
468940805,Clueless champs,19291.5,13,164.8846153846154
220710106,GinniMann,19287.5,12,163.45338983050848
825250207,Team Induction,19284.5,13,164.82478632478632
44610408,falconites11,19282.5,48,235.15243902439025
331200910,ANSEL12,19282.0,16,169.140350877193
3530104,Gochiguruji,19271.5,28,188.93627450980392
44680708,Pick n Chips,19271.0,34,200.73958333333334
427770402,Shri420,19265.0,19,173.55855855855856
914080608,SUMIT62254BC,19258.5,9,159.1611570247934
923551006,Extreme32,19254.5,10,160.45416666666668
45670508,MAYAN7702HI,19243.5,18,171.81696428571428
238580803,KUMAR GIANTS 8208,19237.0,14,165.83620689655172
77990208,Veergyarah,19231.0,19,173.25225225225225
699590409,Toukir Kurkuri 11,19230.0,29,190.3960396039604
658660807,Iskimo,19221.0,21,176.3394495412844
10760403,Bhavikv2011,19219.5,21,176.3256880733945
700060407,VINAY20191BC,19216.0,21,176.29357798165137
3030402,Faltu11,19204.0,20,174.5818181818182
697310902,1rank Today Shubham,19202.5,7,156.1178861788618
422841005,Poonjaabi,19201.5,16,168.43421052631578
41460604,AAMIRK168OP,19201.5,0,147.70384615384614
13110802,Harish XI,19200.5,22,177.78240740740742
352040304,ROOT 2,19199.5,8,157.37295081967213
987390102,Aman 11,19199.5,21,176.1422018348624
2470110,ABHRA399YZ,19198.0,31,193.91919191919192
3570303,CupNamdalla,19197.0,18,171.40178571428572
1004570810,Touhids dream team,19196.5,3,151.1535433070866
