TeamID,TeamName,Points,TransfersLeft,Efficiency
887350705,Joys fantasy team,19325.0,3,152.16535433070865
3390501,Jhundd,19321.0,23,180.57009345794393
72980304,Nithin Dream Team XI,19321.0,10,161.00833333333333
63650805,Dakul R R R,19320.0,18,172.5
276510605,sanjay patel 6464,19319.0,24,182.25471698113208
12810907,Raiders77777,19319.0,22,178.87962962962962
2730901,Ranchhods Fixers,19316.0,30,193.16
223370410,P square,19315.0,22,178.84259259259258
867110606,Please this time AJ,19313.0,26,185.70192307692307
723220704,brides sister and anwars XI,19312.5,19,173.98648648648648
874520507,Ashish C XI,19309.0,16,169.37719298245614
1900906,Ass20kicker10,19303.5,28,189.25
245870203,Vivekdhola,19297.0,10,160.80833333333334
951301002,IRFAN77HI,19293.0,26,185.5096153846154
35380408,PRISHERN,19286.5,11,162.07142857142858
1372350407,ISHWARY SQUAD 242308,19278.0,0,148.2923076923077
761840404,Afghan Warior,19275.5,21,176.8394495412844
60180910,Vikings1893,19268.5,19,173.5900900900901
340160609,HARDIKV SUPER STRIKERS 11,19268.0,33,198.63917525773195
43551002,MERCVI XI,19267.5,10,160.5625
35830107,Kachchh,19266.5,44,224.02906976744185
181610603,PAPPU13071NO,19266.0,42,218.9318181818182
545720203,Villian0007,19265.0,19,173.55855855855856
806560203,Turkish Griot,19261.0,24,181.70754716981133
7920306,Priyesh9293,19259.0,39,211.63736263736263
842700507,GirishKnightRiders,19236.5,15,167.27391304347827
776560404,Shahs Forehead Snipers,19224.5,24,181.36320754716982
20780606,BirdFlySouth,19223.5,28,188.4656862745098
19670210,NexGen Masters,19214.5,31,194.08585858585857
17360807,JAYPATEL,19210.0,0,147.76923076923077
506140907,PINAL1700,19205.5,0,147.73461538461538
596850803,VlSHESH11,19205.0,22,177.82407407407408
980630207,Buzz2022,19199.5,22,177.77314814814815
998220503,ANDYBEH THALAIVAS,19199.5,3,151.1771653543307
1860309,khurafati bandey,19198.0,28,188.2156862745098
494560301,BALKISHAN 6242,19190.0,18,171.33928571428572
680501,MAYURROYALS11,19187.5,39,210.85164835164835
530990401,INSPECT STARS,19187.5,25,182.73809523809524
362220603,Aayirathil ORUVAN,19183.5,8,157.24180327868854
270660401,Jainils Toxic Vipers,19181.0,16,168.25438596491227
481151010,Jalaj10,19181.0,23,179.26168224299064
4730506,Sahil17V,19167.5,13,163.82478632478632
899021003,MUNZ32,19162.0,19,172.63063063063063
806060310,Hallaaa Boll,19160.0,20,174.1818181818182
790201,Vijay XI,19147.5,27,185.89805825242718
3960407,Hunter29497,19141.0,22,177.2314814814815
539900510,Milan Savaliya,19136.5,15,166.40434782608696
690840906,Unbeatable Spartans,19129.0,17,169.28318584070797
404580901,KDTrey5,19128.5,18,170.79017857142858
243670709,Devwinners,19128.0,16,167.78947368421052
2300504,Vickyrocks,19124.5,10,159.37083333333334
891660702,kd jdcrk,19116.5,0,147.05
11580108,ARUNK263ST,19112.0,12,161.96610169491527
45470709,CHIRAG 11,19109.0,22,176.9351851851852
209790610,JMEHT35YZ,19106.5,6,154.08467741935485
53840503,Fortius11,19091.0,45,224.6
274010806,Hardyks11,19085.5,18,170.40625
226531001,Iconic Ishan Kings,19074.5,15,165.86521739130436
400508,NHL1990,19073.5,16,167.31140350877192
15000206,Nusrat,19072.5,29,188.83663366336634
866060607,NACHI665GH,19070.5,15,165.8304347826087
797100307,Bharat,19070.0,14,164.39655172413794
51130105,WeAreComing,19068.5,22,176.5601851851852
574981006,SUBHANSHUJAIN,19066.0,27,185.10679611650485
3120507,AFRM456MoonMission,19064.5,13,162.94444444444446
610907,VINEET01,19062.0,56,257.5945945945946
3550404,Gill thunderstorm,19049.5,17,168.5796460176991
875921001,Almighty MBA,19047.0,14,164.19827586206895
829480708,Suppper11,19042.0,17,168.5132743362832
175990302,DIPSuperTitans,19041.0,22,176.30555555555554
10240308,Team2022,19034.0,21,174.62385321100916
24740806,Jay the unstoppable XI,19032.0,6,153.48387096774192
25790309,Yodhaa XI,19030.5,18,169.91517857142858
1070206,BEAST26,19029.0,10,158.575
404850303,Ipl2200,19029.0,39,209.1098901098901
730920809,Gopivirat 11,19025.5,0,146.35
859441007,Anil XI,19023.5,19,171.38288288288288
20290504,Vish Legends,19022.5,28,186.4950980392157
16210404,SMAK2907,19021.5,27,184.6747572815534
754941009,AKSHAYD RIDERS 19197,19020.5,9,157.19421487603304
835170309,PUSHPA JUKEGA NAHIN MAIN,19016.5,25,181.1095238095238
12460707,Bhavin Dream killers,19010.5,28,186.37745098039215
402120410,S M Arafath Joy,19009.0,26,182.77884615384616
20210509,JAZZ CHEETAHS,19006.0,9,157.07438016528926
396471010,Jack Fantastic XI,19004.5,20,172.76818181818183
97900206,ASHAR06 LEGENDS,19001.5,2,148.44921875
668070105,Exa Dark X1,19001.5,27,184.48058252427185
937171006,Kingjon,18998.5,19,171.15765765765767
41790610,Shubin You Too Brutus,18987.0,19,171.05405405405406
1344920508,KALINDD PLAYERS,18986.5,18,169.52232142857142
677900708,rangers diehart,18986.0,0,146.04615384615386
46030303,MS101845,18981.0,17,167.97345132743362
227930608,Prathamesh Royals,18979.5,11,159.49159663865547
67180406,Aniruddh OP,18973.0,5,151.784
159510906,Inderpreet 11,18969.5,8,155.4877049180328
222100106,Vasu Kalaria,18966.5,13,162.10683760683762
347030804,MARUTI Bangaligida,18964.5,18,169.32589285714286
876871007,KUNALDAM,18954.5,27,184.0242718446602
2960201,Raging Mustangs,18953.0,23,177.13084112149534
949340507,R KINGS,18941.0,25,180.3904761904762
266600701,Daddys xi,18940.0,16,166.140350877193
438080406,ajayamar7,18936.0,11,159.12605042016807
1019690702,Diyansh,18935.5,36,201.44148936170214
930340602,Abhi7290,18918.5,35,199.1421052631579
461420310,DreiS,18917.0,21,173.55045871559633
824470104,Number1,18917.0,29,187.2970297029703
57340409,Fantasy TC,18915.5,6,152.54435483870967
350200309,anandtm,18915.5,37,203.39247311827958
834620105,AGGARWA SUPERXI 112423,18911.5,0,145.47307692307692
39240301,Lokie xi,18906.5,30,189.065
2051005,Shashank  X1,18906.0,28,185.35294117647058
240607,Abhishek Assassins,18904.0,22,175.03703703703704
40010606,AKSHAY,18900.0,0,145.3846153846154
75000701,SHAHN365HI,18898.5,29,187.1138613861386
88970506,NAWIN DREAM 11,18897.5,17,167.23451327433628
5100909,Riajul,18892.5,14,162.86637931034483
457650106,GKN5289,18889.5,35,198.83684210526314
503300406,RiawN club,18882.5,20,171.6590909090909
1028050808,Maxwell eleven,18879.5,24,178.10849056603774
77970903,Team Bangladesh,18878.5,21,173.19724770642202
81430108,Vikas Dream Riders,18875.0,25,179.76190476190476
437290806,Gokulk555,18874.0,17,167.02654867256638
516010605,Karuppaiah,18867.5,17,166.96902654867256
555950804,SINGHANIAFANTASY,18860.5,29,186.73762376237624
454440210,Royalprince 2211,18860.0,3,148.50393700787401
251890608,Crickzyy,18858.5,19,169.8963963963964
636640103,Sahil1706,18854.5,19,169.86036036036037
449910404,d15hant,18847.0,29,186.6039603960396
837020610,DragonKale,18847.0,16,165.32456140350877
2641005,dukes XI,18845.0,0,144.96153846153845
4290302,Thanos se na ho payega,18841.5,25,179.44285714285715
153370701,Shackson Ryders,18841.5,17,166.73893805309734
910060801,Cherrys Comrades,18841.0,26,181.16346153846155
1145030204,sandysbadboyz,18838.5,20,171.2590909090909
35230804,Snow Kids,18832.0,17,166.65486725663717
991670804,rohitrrubhu,18831.5,0,144.8576923076923
1414130804,Ktkudupa,18828.0,29,186.41584158415841
824140506,sidioms,18824.0,15,163.68695652173912
72111002,SANKET KA TOOFAN,18821.5,25,179.25238095238095
826950601,CRICNIXXI,18817.5,27,182.69417475728156
94410405,LamonChilly11,18812.5,18,167.96875
19640406,Buster Himen,18805.5,4,149.25
768910210,Kakadiya warriors,18805.0,27,182.5728155339806
830500802,Shrey963,18803.0,22,174.10185185185185
963630301,NEEL11,18801.0,24,177.3679245283019
9850310,SHLOKDA HITTERS,18800.5,15,163.48260869565217
388980901,DBALIONS,18798.0,31,189.87878787878788
303060109,Soul Ind XI,18796.5,23,175.66822429906543
16290101,Blazers,18790.0,23,175.60747663551402
38230706,ZHeroes,18786.5,26,180.63942307692307
77210806,Hurricanes11,18783.0,25,178.88571428571427
1031690402,Kumar XII,18780.0,17,166.1946902654867
