TeamID,TeamName,Points,TransfersLeft,Efficiency
1028600601,Ee saalaa cup namde,17099.5,39,187.9065934065934
635090101,World champs,17098.5,0,131.52692307692308
980604,AlfaWarriors,17097.0,28,167.61764705882354
721491006,Gommangothaangoyyalavadekabaal,17096.5,28,167.61274509803923
509960803,Joe Public FC,17095.5,30,170.955
1120305,Sriram XI,17095.0,50,213.6875
1032751005,SHEERUS LEGENDS,17095.0,0,131.5
677980305,MEHTAOG,17094.5,43,196.48850574712642
153210801,Kool Kabaddi,17089.5,29,169.2029702970297
865790407,PraveenS Squad,17089.5,48,208.40853658536585
980908,PNM Powerstars,17085.0,33,176.1340206185567
780590303,CONGRESS,17084.5,13,146.02136752136752
730620104,TheBatman,17084.0,42,194.13636363636363
75930805,Master Blasters Thalaiva,17083.5,40,189.81666666666666
873100107,Chicken 69 XI,17083.5,30,170.835
408040908,Texas Bouncers,17081.0,44,198.61627906976744
208960501,Drycarys,17081.0,32,174.29591836734693
847180702,Pown 11,17080.5,39,187.6978021978022
60111002,Mayur Siddharth XI,17080.0,43,196.32183908045977
534930110,SANJUU,17076.5,21,156.6651376146789
26270202,Thamizhs 11,17076.0,43,196.27586206896552
818580404,CHAMPION,17075.0,36,181.64893617021278
3070601,Ramanan csk,17074.5,42,194.0284090909091
900640902,AAKASHG RAVENS 8009,17074.0,44,198.53488372093022
21720502,Mama Biscothu,17072.0,57,233.86301369863014
292620410,Athul Muraleedharan7,17070.0,32,174.18367346938774
149390702,The Champions,17069.5,47,205.65662650602408
16620903,The Magic Knights,17069.5,45,200.81764705882352
172190606,CHENNAI SUPER KINGS,17068.5,0,131.29615384615386
349120809,Chennai 28,17068.5,39,187.56593406593407
784430703,Tejas Sai Kumar,17067.0,0,131.2846153846154
10230204,MOHTAYA SHARPSHOOTERS,17061.5,32,174.0969387755102
787920810,Dhinesh super 11,17061.5,9,141.00413223140495
58380508,Always pad up,17060.0,43,196.09195402298852
997690807,VIJAYMA ARMY 237146,17060.0,41,191.68539325842696
80850507,NAGARJUN 22,17059.0,24,160.93396226415095
41270102,ASKDRAVIDAN,17058.5,25,162.46190476190475
41850603,SAKSHI 2020,17058.0,31,172.3030303030303
938560802,XI Willowed Wizards,17057.0,26,164.0096153846154
509960201,Yellove XI,17056.0,29,168.87128712871288
917340908,TheWondersXI,17055.0,22,157.91666666666666
484180208,UnluckyFauj,17053.5,38,185.3641304347826
335250702,Tactical Kings,17052.0,30,170.52
954690906,OneLastTimeforMSD,17052.0,18,152.25
206960503,PattaBagyamIllenaLegyamXI,17051.5,43,195.99425287356323
428440306,Kandravi XI,17049.0,19,153.59459459459458
459060910,surreal,17049.0,37,183.32258064516128
574110509,FIRING GUNS XI,17049.0,27,165.5242718446602
